Source,Target,Weight
opentag,fedsocweb,4
opentag,webpayments,5
opentag,interledger,1
opentag,interative-apis,1
opentag,xmlhypermedia,3
opentag,svgstreaming,1
opentag,web-bluetooth,1
opentag,htmail,1
opentag,model,2
opentag,xapivocabulary,1
opentag,ar,2
opentag,decsharing,2
opentag,opengov,2
opentag,uad,1
opentag,microposts,3
opentag,community-io,2
opentag,bpmlod,2
opentag,spade,2
opentag,sdshare,2
opentag,odrl,1
opentag,unhosted,4
opentag,economy,2
opentag,html5spec,3
opentag,dntrack,3
opentag,json-ld,2
opentag,networked-data,2
opentag,perma-id,3
opentag,collaboration,1
opentag,data-driven-standards,1
opentag,jseverywhere,2
opentag,declarative-apps,2
opentag,law,1
opentag,quickfix,1
sensorweb,socbizcg,1
sensorweb,native-web-apps,3
sensorweb,webscreens,2
sensorweb,autowebplatform,2
sensorweb,informationarchitecture,2
sensorweb,mws,1
sensorweb,webobservatory,2
sensorweb,webed,2
sensorweb,owled,1
sensorweb,infographics,2
sensorweb,pubsub,2
sensorweb,webhistory,2
sensorweb,emergency,3
sensorweb,respimg,2
sensorweb,rww,1
sensorweb,opendataspain,1
sensorweb,websignage,3
sensorweb,userix,1
sensorweb,schemaorg,2
sensorweb,ssn-cg,9
sensorweb,decisionml,1
sensorweb,opened,1
sensorweb,sentiment,1
sensorweb,webcryptoapi,2
sensorweb,wot,9
sensorweb,bigdata,5
sensorweb,locadd,1
sensorweb,carto,1
sensorweb,custexpdata,1
sensorweb,egovernance,2
sensorweb,w3id,1
sensorweb,rdfjs,1
sensorweb,change,1
sensorweb,opendatadir,1
sensorweb,restrictedmedia,1
sensorweb,markdown,1
sensorweb,geosemweb,1
sensorweb,webid,1
sensorweb,swisig,3
sensorweb,w3process,2
sensorweb,cloud,1
sensorweb,webandbroadcasting,1
sensorweb,wai-engage,1
sensorweb,ostatus,1
sensorweb,audio-dev,1
sensorweb,wearableweb,1
sensorweb,semwebprog,3
sensorweb,cssacc,1
sensorweb,webperfs,1
sensorweb,rsp,2
sensorweb,maps4html,1
sensorweb,sodata,2
sensorweb,html5kr,1
sensorweb,tvapi,2
sensorweb,webappstore,4
sensorweb,fedsocweb,2
sensorweb,webpayments,2
sensorweb,interative-apis,1
sensorweb,web-bluetooth,1
sensorweb,model,1
sensorweb,ar,2
sensorweb,traffic,2
sensorweb,lbd,1
sensorweb,opengov,2
sensorweb,uad,1
sensorweb,microposts,1
sensorweb,bpmlod,3
sensorweb,spade,1
sensorweb,unhosted,1
sensorweb,semstats,2
sensorweb,html5spec,4
sensorweb,dntrack,1
sensorweb,json-ld,3
sensorweb,networked-data,1
sensorweb,perma-id,1
sensorweb,data-driven-standards,2
sensorweb,declarative-apps,1
sensorweb,law,1
learnonline,socbizcg,2
learnonline,cnwa,1
learnonline,mobindic,1
learnonline,sport-schema,1
learnonline,native-web-apps,2
learnonline,autowebplatform,1
learnonline,informationarchitecture,3
learnonline,scriptlib,1
learnonline,bde-transport,1
learnonline,activitypub,2
learnonline,mws,3
learnonline,speech-api,1
learnonline,vxmlcg,2
learnonline,webed,10
learnonline,bde-societies,1
learnonline,infographics,2
learnonline,bde-climate,1
learnonline,pubsub,1
learnonline,webhistory,1
learnonline,expath,1
learnonline,emergency,4
learnonline,bde-energy,1
learnonline,respimg,3
learnonline,rww,1
learnonline,credentials,1
learnonline,ppl,1
learnonline,restonto,1
learnonline,bde-food,1
learnonline,schemaorg,2
learnonline,webzakim,1
learnonline,fedid,2
learnonline,ssn-cg,1
learnonline,coders4africa,2
learnonline,ontolex,2
learnonline,decisionml,3
learnonline,rdf-tests,1
learnonline,mobileacc,3
learnonline,semnews,1
learnonline,schemed,2
learnonline,webdevdata,1
learnonline,cryptoledgers,1
learnonline,opened,7
learnonline,webcryptoapi,2
learnonline,wot,2
learnonline,cndpubcg,1
learnonline,bigdata,4
learnonline,sustyweb,1
learnonline,locadd,1
learnonline,carto,2
learnonline,custexpdata,2
learnonline,egovernance,2
learnonline,ld4lt,1
learnonline,w3id,2
learnonline,omn,2
learnonline,benchweb,1
learnonline,rdfjs,1
learnonline,change,1
learnonline,webtiming,1
learnonline,bde-secure-societies,1
learnonline,opendatadir,1
learnonline,accesslearn,1
learnonline,browsersync,2
learnonline,accessibilityinindia,1
learnonline,nextweb,3
learnonline,games,4
learnonline,trustperms,2
learnonline,d-tasks,2
learnonline,networkfriendly,4
learnonline,markdown,3
learnonline,openannotation,2
learnonline,geosemweb,2
learnonline,webid,1
learnonline,openw3c,2
learnonline,swisig,1
learnonline,agri,1
learnonline,devrel,1
learnonline,rosc,1
learnonline,w3process,1
learnonline,cloud,4
learnonline,webandbroadcasting,2
learnonline,wai-engage,5
learnonline,ostatus,1
learnonline,cv2,1
learnonline,audio-dev,1
learnonline,hydra,2
learnonline,bde-health,1
learnonline,semwebprog,3
learnonline,agelabels,1
learnonline,remotedom,2
learnonline,hpcweb,1
learnonline,cssacc,2
learnonline,webperfs,1
learnonline,gao,1
learnonline,places,2
learnonline,auto-wcag,1
learnonline,rsp,1
learnonline,autowebtest,2
learnonline,sodata,2
learnonline,webize,2
learnonline,webappstore,1
learnonline,fedsocweb,1
learnonline,webpayments,1
learnonline,htmail,1
learnonline,xapivocabulary,1
learnonline,ar,3
learnonline,decsharing,1
learnonline,opengov,3
learnonline,microposts,1
learnonline,community-io,2
learnonline,bpmlod,3
learnonline,spade,2
learnonline,sdshare,1
learnonline,unhosted,4
learnonline,semstats,1
learnonline,economy,2
learnonline,html5spec,4
learnonline,json-ld,4
learnonline,perma-id,1
learnonline,collaboration,1
learnonline,data-driven-standards,1
learnonline,jseverywhere,3
learnonline,declarative-apps,1
learnonline,law,3
learnonline,opentag,1
irobar,webscreens,1
irobar,webed,2
irobar,whatwg,1
irobar,pubsub,1
irobar,webhistory,1
irobar,respimg,1
irobar,webdevdata,1
irobar,custexpdata,1
irobar,w3id,1
irobar,browsersync,1
irobar,nextweb,2
irobar,restrictedmedia,1
irobar,markdown,1
irobar,openannotation,2
irobar,schemabibex,1
irobar,devrel,1
irobar,rosc,1
irobar,w3process,1
irobar,wai-engage,1
irobar,remotedom,1
irobar,htmail,1
irobar,unhosted,1
irobar,dntrack,1
irobar,perma-id,1
irobar,learnonline,1
etlml,cdl,1
etlml,webmidi,1
etlml,svgopentype,1
etlml,webobservatory,1
etlml,vxmlcg,1
etlml,timed-text,1
etlml,infographics,1
etlml,webassembly,1
etlml,expath,3
etlml,rww,1
etlml,ppl,1
etlml,ssn-cg,1
etlml,coders4africa,1
etlml,mobileacc,1
etlml,webdevdata,1
etlml,cssselfrags,1
etlml,webcryptoapi,1
etlml,cndpubcg,1
etlml,bigdata,2
etlml,sustyweb,1
etlml,egovernance,2
etlml,change,2
etlml,browsersync,1
etlml,nextweb,1
etlml,restrictedmedia,1
etlml,markdown,1
etlml,xmlperf,1
etlml,geosemweb,1
etlml,openw3c,1
etlml,xml-er,1
etlml,agri,1
etlml,rosc,1
etlml,w3process,1
etlml,microxml,1
etlml,wai-engage,1
etlml,audio-dev,1
etlml,hydra,1
etlml,hpcweb,1
etlml,webperfs,1
etlml,auto-wcag,1
etlml,rsp,1
etlml,webarraymath,1
etlml,interledger,1
etlml,xmlhypermedia,1
etlml,svgstreaming,1
etlml,htmail,1
etlml,model,1
etlml,ml-schema,1
etlml,opengov,1
etlml,bpmlod,1
etlml,economy,1
etlml,html5spec,2
etlml,dntrack,1
etlml,declarative-apps,1
etlml,quickfix,1
etlml,opentag,1
etlml,learnonline,1
philoweb,socbizcg,2
philoweb,propertygraphs,1
philoweb,ldql,1
philoweb,informationarchitecture,3
philoweb,activitypub,1
philoweb,mws,3
philoweb,speech-api,2
philoweb,webobservatory,5
philoweb,vxmlcg,1
philoweb,webed,3
philoweb,whatwg,1
philoweb,owled,1
philoweb,infographics,2
philoweb,pubsub,1
philoweb,webhistory,3
philoweb,webassembly,1
philoweb,web-nfc,1
philoweb,emergency,2
philoweb,respimg,2
philoweb,xdmdl,1
philoweb,rww,7
philoweb,credentials,2
philoweb,opendataspain,1
philoweb,restonto,1
philoweb,userix,3
philoweb,schemaorg,4
philoweb,fedid,1
philoweb,browserobo,1
philoweb,ontolex,5
philoweb,rdf-tests,2
philoweb,mobileacc,2
philoweb,semnews,1
philoweb,cryptoledgers,2
philoweb,opened,3
philoweb,sentiment,2
philoweb,webcryptoapi,2
philoweb,wot,6
philoweb,bigdata,3
philoweb,sustyweb,1
philoweb,locadd,3
philoweb,carto,2
philoweb,custexpdata,2
philoweb,egovernance,1
philoweb,ld4lt,1
philoweb,w3id,5
philoweb,rdfjs,2
philoweb,webtiming,1
philoweb,opendatadir,2
philoweb,nextweb,1
philoweb,restrictedmedia,2
philoweb,games,1
philoweb,d-tasks,2
philoweb,networkfriendly,1
philoweb,markdown,3
philoweb,openannotation,3
philoweb,geosemweb,3
philoweb,webid,5
philoweb,swisig,5
philoweb,schemabibex,1
philoweb,devrel,1
philoweb,rosc,1
philoweb,w3process,4
philoweb,cloud,2
philoweb,argumentation,1
philoweb,webandbroadcasting,1
philoweb,wai-engage,3
philoweb,ostatus,1
philoweb,exploresemdata,1
philoweb,hydra,2
philoweb,wearableweb,1
philoweb,semwebprog,1
philoweb,cssacc,3
philoweb,gao,2
philoweb,places,1
philoweb,rsp,1
philoweb,sodata,3
philoweb,svga11y,1
philoweb,browserext,1
philoweb,webize,1
philoweb,webappstore,1
philoweb,fedsocweb,7
philoweb,webpayments,4
philoweb,interledger,2
philoweb,htmail,2
philoweb,web-copyright,1
philoweb,xapivocabulary,1
philoweb,ml-schema,1
philoweb,datavis,2
philoweb,ar,4
philoweb,traffic,1
philoweb,lbd,1
philoweb,decsharing,1
philoweb,opengov,3
philoweb,music-notation,2
philoweb,uad,1
philoweb,microposts,2
philoweb,community-io,2
philoweb,bpmlod,2
philoweb,unhosted,3
philoweb,semstats,1
philoweb,economy,2
philoweb,html5spec,5
philoweb,dntrack,2
philoweb,json-ld,4
philoweb,networked-data,1
philoweb,perma-id,3
philoweb,linkedculture,1
philoweb,data-driven-standards,3
philoweb,declarative-apps,1
philoweb,law,1
philoweb,opentag,1
philoweb,sensorweb,2
philoweb,learnonline,3
philoweb,irobar,1
ortc,native-web-apps,1
ortc,scriptlib,1
ortc,speech-api,1
ortc,whatwg,3
ortc,webhistory,1
ortc,webassembly,2
ortc,respimg,1
ortc,credentials,1
ortc,websignage,1
ortc,fedid,2
ortc,texttracks,2
ortc,ontolex,1
ortc,inbandtracks,1
ortc,webcryptoapi,1
ortc,wot,2
ortc,bigdata,2
ortc,locadd,1
ortc,rdfjs,1
ortc,nextweb,1
ortc,games,3
ortc,webappscp,1
ortc,geosemweb,1
ortc,xml-er,1
ortc,w3process,2
ortc,cloud,1
ortc,wicg,1
ortc,hydra,1
ortc,places,1
ortc,editing,1
ortc,rsp,1
ortc,webize,1
ortc,webpayments,1
ortc,interledger,1
ortc,web-bluetooth,1
ortc,model,1
ortc,ar,1
ortc,sdshare,1
ortc,html5spec,1
ortc,json-ld,1
ortc,perma-id,1
ortc,jseverywhere,2
dld,socbizcg,1
dld,sport-schema,1
dld,informationarchitecture,2
dld,bde-transport,1
dld,activitypub,2
dld,mws,2
dld,webobservatory,1
dld,webed,1
dld,bde-societies,1
dld,owled,3
dld,infographics,1
dld,bde-climate,1
dld,pubsub,3
dld,webhistory,1
dld,emergency,2
dld,bde-energy,1
dld,rww,5
dld,credentials,1
dld,opendataspain,2
dld,restonto,1
dld,bde-food,1
dld,schemaorg,2
dld,webzakim,1
dld,fedid,2
dld,ssn-cg,4
dld,ontolex,3
dld,decisionml,3
dld,rdf-tests,2
dld,semnews,4
dld,schemed,1
dld,opened,2
dld,sentiment,1
dld,webcryptoapi,1
dld,wot,2
dld,bigdata,4
dld,sustyweb,1
dld,locadd,2
dld,carto,2
dld,custexpdata,1
dld,egovernance,2
dld,ld4lt,2
dld,w3id,2
dld,omn,2
dld,rdfjs,6
dld,bde-secure-societies,1
dld,opendatadir,1
dld,nextweb,1
dld,trustperms,1
dld,d-tasks,1
dld,markdown,1
dld,openannotation,1
dld,xmlperf,1
dld,geosemweb,3
dld,webid,2
dld,openw3c,1
dld,swisig,3
dld,agri,1
dld,w3process,2
dld,cloud,1
dld,microxml,1
dld,wai-engage,1
dld,ostatus,2
dld,cv2,1
dld,hydra,3
dld,bde-health,2
dld,semwebprog,4
dld,cssacc,1
dld,gao,1
dld,places,1
dld,editing,1
dld,rsp,3
dld,autowebtest,1
dld,maps4html,1
dld,sodata,6
dld,webize,1
dld,webappstore,2
dld,fedsocweb,4
dld,webpayments,1
dld,model,1
dld,xapivocabulary,1
dld,ar,1
dld,traffic,1
dld,lbd,1
dld,decsharing,1
dld,opengov,3
dld,microposts,2
dld,community-io,1
dld,bpmlod,6
dld,sdshare,1
dld,unhosted,1
dld,semstats,3
dld,economy,1
dld,html5spec,2
dld,json-ld,6
dld,networked-data,3
dld,perma-id,2
dld,collaboration,1
dld,linkedculture,2
dld,data-driven-standards,2
dld,declarative-apps,6
dld,opentag,1
dld,sensorweb,3
dld,learnonline,1
dld,philoweb,2
xformsusers,socbizcg,1
xformsusers,scriptlib,1
xformsusers,activitypub,1
xformsusers,whatwg,1
xformsusers,owled,1
xformsusers,pubsub,1
xformsusers,webhistory,1
xformsusers,expath,4
xformsusers,respimg,1
xformsusers,rww,1
xformsusers,ppl,2
xformsusers,decisionml,1
xformsusers,semnews,1
xformsusers,bigdata,1
xformsusers,locadd,1
xformsusers,carto,1
xformsusers,change,4
xformsusers,openannotation,1
xformsusers,xmlperf,1
xformsusers,geosemweb,1
xformsusers,webid,1
xformsusers,openw3c,1
xformsusers,xml-er,1
xformsusers,schemabibex,1
xformsusers,devrel,1
xformsusers,rosc,1
xformsusers,microxml,1
xformsusers,ostatus,1
xformsusers,semwebprog,4
xformsusers,editing,1
xformsusers,sodata,1
xformsusers,fedsocweb,1
xformsusers,xmlhypermedia,1
xformsusers,xapivocabulary,1
xformsusers,ar,1
xformsusers,spade,1
xformsusers,stroke-fonts,1
xformsusers,unhosted,1
xformsusers,semstats,1
xformsusers,html5spec,1
xformsusers,json-ld,1
xformsusers,data-driven-standards,1
xformsusers,quickfix,1
xformsusers,etlml,1
adopsdnt,bigdata,2
adopsdnt,custexpdata,2
adopsdnt,openannotation,1
adopsdnt,cloud,1
adopsdnt,webperfs,1
adopsdnt,svga11y,1
adopsdnt,dntrack,2
adopsdnt,json-ld,1
adopsdnt,perma-id,1
adopsdnt,data-driven-standards,1
adopsdnt,opentag,1
adopsdnt,irobar,1
adopsdnt,philoweb,1
stemwidgets,annoux,1
stemwidgets,cdl,1
stemwidgets,native-web-apps,1
stemwidgets,webmidi,2
stemwidgets,scriptlib,1
stemwidgets,svgopentype,2
stemwidgets,speech-api,2
stemwidgets,webobservatory,1
stemwidgets,vxmlcg,1
stemwidgets,webed,1
stemwidgets,whatwg,2
stemwidgets,timed-text,1
stemwidgets,infographics,3
stemwidgets,webassembly,2
stemwidgets,expath,1
stemwidgets,respimg,1
stemwidgets,rww,1
stemwidgets,ppl,2
stemwidgets,schemaorg,1
stemwidgets,coders4africa,1
stemwidgets,mobileacc,1
stemwidgets,webdevdata,2
stemwidgets,cssselfrags,1
stemwidgets,cndpubcg,1
stemwidgets,bigdata,1
stemwidgets,sustyweb,1
stemwidgets,spec-annotation,1
stemwidgets,egovernance,1
stemwidgets,change,1
stemwidgets,browsersync,1
stemwidgets,nextweb,2
stemwidgets,restrictedmedia,1
stemwidgets,games,1
stemwidgets,markdown,1
stemwidgets,openannotation,2
stemwidgets,xmlperf,1
stemwidgets,geosemweb,1
stemwidgets,openw3c,2
stemwidgets,xml-er,1
stemwidgets,colourblindness,1
stemwidgets,devrel,1
stemwidgets,rosc,1
stemwidgets,w3process,2
stemwidgets,microxml,1
stemwidgets,wai-engage,1
stemwidgets,audio-dev,1
stemwidgets,wicg,2
stemwidgets,hydra,1
stemwidgets,touchevents,1
stemwidgets,hpcweb,1
stemwidgets,webperfs,1
stemwidgets,auto-wcag,1
stemwidgets,editing,1
stemwidgets,rsp,1
stemwidgets,svga11y,2
stemwidgets,webarraymath,2
stemwidgets,webpayments,1
stemwidgets,interledger,1
stemwidgets,xmlhypermedia,1
stemwidgets,ipid,1
stemwidgets,svgstreaming,2
stemwidgets,htmail,1
stemwidgets,web-copyright,1
stemwidgets,datavis,1
stemwidgets,opengov,1
stemwidgets,music-notation,1
stemwidgets,bpmlod,1
stemwidgets,dntrack,1
stemwidgets,jseverywhere,1
stemwidgets,declarative-apps,1
stemwidgets,quickfix,1
stemwidgets,opentag,1
stemwidgets,etlml,1
webskillprofiles,native-web-apps,2
webskillprofiles,informationarchitecture,1
webskillprofiles,mws,1
webskillprofiles,webobservatory,1
webskillprofiles,webed,4
webskillprofiles,whatwg,1
webskillprofiles,webhistory,1
webskillprofiles,respimg,1
webskillprofiles,rww,2
webskillprofiles,userix,1
webskillprofiles,ssn-cg,1
webskillprofiles,mobileacc,1
webskillprofiles,semnews,2
webskillprofiles,cssselfrags,1
webskillprofiles,wot,2
webskillprofiles,bigdata,2
webskillprofiles,sustyweb,1
webskillprofiles,egovernance,1
webskillprofiles,w3id,1
webskillprofiles,nextweb,1
webskillprofiles,restrictedmedia,1
webskillprofiles,markdown,1
webskillprofiles,swisig,1
webskillprofiles,devrel,1
webskillprofiles,w3process,1
webskillprofiles,wai-engage,1
webskillprofiles,semwebprog,1
webskillprofiles,cssacc,2
webskillprofiles,editing,2
webskillprofiles,webize,1
webskillprofiles,model,1
webskillprofiles,web-copyright,1
webskillprofiles,ar,1
webskillprofiles,microposts,1
webskillprofiles,html5spec,2
webskillprofiles,json-ld,1
webskillprofiles,data-driven-standards,1
webskillprofiles,opentag,1
webskillprofiles,sensorweb,1
webskillprofiles,philoweb,2
geometryapi,socbizcg,1
geometryapi,annoux,1
geometryapi,cdl,1
geometryapi,native-web-apps,2
geometryapi,autowebplatform,1
geometryapi,webmidi,1
geometryapi,informationarchitecture,1
geometryapi,scriptlib,1
geometryapi,svgopentype,4
geometryapi,speech-api,2
geometryapi,vxmlcg,1
geometryapi,webed,1
geometryapi,whatwg,2
geometryapi,owled,1
geometryapi,infographics,1
geometryapi,pubsub,1
geometryapi,webhistory,2
geometryapi,webassembly,1
geometryapi,emergency,2
geometryapi,respimg,3
geometryapi,rww,1
geometryapi,ppl,2
geometryapi,websignage,1
geometryapi,userix,1
geometryapi,schemaorg,1
geometryapi,webzakim,1
geometryapi,fedid,1
geometryapi,webhaptics,1
geometryapi,browserobo,1
geometryapi,mobileacc,1
geometryapi,webdevdata,2
geometryapi,cssselfrags,1
geometryapi,webcryptoapi,1
geometryapi,wot,2
geometryapi,bigdata,1
geometryapi,sustyweb,1
geometryapi,locadd,2
geometryapi,carto,2
geometryapi,spec-annotation,1
geometryapi,egovernance,2
geometryapi,w3id,1
geometryapi,pua,1
geometryapi,benchweb,1
geometryapi,opendatadir,2
geometryapi,accesslearn,1
geometryapi,browsersync,1
geometryapi,accessibilityinindia,1
geometryapi,nextweb,2
geometryapi,restrictedmedia,3
geometryapi,games,2
geometryapi,networkfriendly,1
geometryapi,openannotation,4
geometryapi,xmlperf,1
geometryapi,geosemweb,5
geometryapi,openw3c,1
geometryapi,colourblindness,2
geometryapi,swisig,1
geometryapi,schemabibex,1
geometryapi,devrel,1
geometryapi,w3process,1
geometryapi,cloud,2
geometryapi,audio-dev,1
geometryapi,wicg,1
geometryapi,hydra,2
geometryapi,semwebprog,1
geometryapi,touchevents,1
geometryapi,hpcweb,1
geometryapi,cssacc,1
geometryapi,webperfs,1
geometryapi,places,3
geometryapi,editing,2
geometryapi,rsp,2
geometryapi,maps4html,1
geometryapi,sodata,1
geometryapi,svga11y,2
geometryapi,webarraymath,1
geometryapi,webappstore,1
geometryapi,fedsocweb,2
geometryapi,vivo,1
geometryapi,webpayments,2
geometryapi,interledger,1
geometryapi,interative-apis,1
geometryapi,xmlhypermedia,1
geometryapi,ipid,1
geometryapi,svgstreaming,2
geometryapi,htmail,1
geometryapi,model,1
geometryapi,web-copyright,1
geometryapi,datavis,2
geometryapi,ar,1
geometryapi,opengov,1
geometryapi,declarative3d,2
geometryapi,music-notation,1
geometryapi,uad,1
geometryapi,microposts,1
geometryapi,bpmlod,1
geometryapi,spade,1
geometryapi,sdshare,1
geometryapi,odrl,2
geometryapi,unhosted,1
geometryapi,html5spec,3
geometryapi,dntrack,1
geometryapi,json-ld,2
geometryapi,networked-data,1
geometryapi,perma-id,2
geometryapi,data-driven-standards,1
geometryapi,jseverywhere,1
geometryapi,law,1
geometryapi,opentag,1
geometryapi,stemwidgets,1
ldpnext,socbizcg,3
ldpnext,annoux,1
ldpnext,sport-schema,1
ldpnext,native-web-apps,1
ldpnext,webmidi,1
ldpnext,ldql,1
ldpnext,scriptlib,1
ldpnext,bde-transport,1
ldpnext,activitypub,1
ldpnext,mws,1
ldpnext,svgopentype,1
ldpnext,speech-api,1
ldpnext,webed,2
ldpnext,whatwg,1
ldpnext,bde-societies,1
ldpnext,infographics,1
ldpnext,bde-climate,1
ldpnext,pubsub,2
ldpnext,webassembly,1
ldpnext,web-nfc,1
ldpnext,emergency,1
ldpnext,bde-energy,1
ldpnext,respimg,1
ldpnext,rww,6
ldpnext,credentials,3
ldpnext,ppl,1
ldpnext,opendataspain,1
ldpnext,restonto,1
ldpnext,bde-food,1
ldpnext,schemaorg,7
ldpnext,webzakim,1
ldpnext,fedid,3
ldpnext,ssn-cg,2
ldpnext,decisionml,2
ldpnext,rdf-tests,2
ldpnext,semnews,1
ldpnext,schemed,1
ldpnext,webdevdata,1
ldpnext,cryptoledgers,1
ldpnext,opened,2
ldpnext,webcryptoapi,1
ldpnext,wot,2
